nFinIndID	sPeriodType	nTB	nOSB	nVSP	nClientID	nProductMK	nProductGID	nCompanyGroupID	nChannelMK	nChannelGID	nSegmentMK	nSegmentGID	dtDate	nServiceChannelMK	sServiceChannelCd	nAdjTypeID	nPayTermId	nUFIID	nEFIID	nOrgProfitCenterGID	dvalue	nSegmentGID_RB	nSegmentGID_KIB	nIndustryGID
17	M	38	9038	34	56828540042	4130104	2922399	2	3080	173099	20402	101799	31.01.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	55	9055	-1	30891211026	11040393	2059199	6	3080	172799	20402	101799	28.02.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	42	8613	6	51449808042	4060100	2059099	4	3080	173099	20402	101799	31.05.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	16	7003	0	1368631117501484932	4080000	2058699	4	3080	173099	20401	102199	29.02.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
17	M	40	8604	-1	665193626	11040407	2058399	4	3080	173099	20201	102299	30.06.2019	1	MASS	-2	-1	-1	?	150599	3	-1	102299	102599
17	M	52	8619	-1	977376026	11040407	2058399	4	3080	172799	20402	101799	28.02.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	13	8595	-1	664960626	4130900	2060699	2	3080	172799	20401	102199	31.01.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
17	M	55	8617	-1	1085131126	4060100	2059099	4	3080	173099	20300	101899	31.05.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101899	?
17	M	13	9013	-1	665619426	4060100	2059099	4	3080	172799	20202	102099	31.05.2019	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
10	M	67	5940	-1	1047807026	11040407	2058399	4	3080	172799	20402	101799	30.04.2021	1	MASS	9001	-1	900238	125	158799	2	-1	101799	?
17	M	42	8612	700	1038837626	11040393	2059199	6	3080	173099	20402	101799	30.04.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	38	9038	-1	30533606026	11040393	2059199	1	3080	172799	20402	101799	28.02.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	38	9038	-1	927027526	11040407	2058399	4	3080	172799	20402	101799	31.08.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	52	8619	20199	902062426	11040393	2059199	1	3080	173099	20402	101799	31.12.2018	1	MASS	-2	-1	900238	125	148199	2	-1	101799	?
10	M	42	6984	11	665457326	4080000	2058699	4	3080	173099	20401	102199	30.04.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
18	M	40	1025	-1	30476534026	11040407	2058399	4	3080	173099	20202	102099	31.07.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
10	M	44	8615	8615	1112147826	11040393	2059199	1	3080	173099	20402	101799	31.05.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	55	9055	20	965849326	11040407	2058399	4	3080	173099	20402	101799	31.03.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	16	8599	8599	889395026	11040407	2058399	4	3080	173099	20402	101799	30.06.2020	1	MASS	9001	-1	-1	?	158799	2	-1	101799	?
17	M	40	1024	9	692010826	4130104	2922399	2	3080	173099	20402	101799	31.12.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	38	9038	-1	31121575026	11040393	2059199	1	3080	172799	20402	101799	31.10.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	55	9056	-1	964337226	11040393	2059199	1	3080	173099	20401	102199	31.08.2020	1	MASS	-2	-1	-1	?	158799	1	-1	102199	?
10	M	38	9038	-1	671487726	4060100	2059099	4	3080	172799	20201	102299	30.04.2019	1	MASS	-2	-1	900238	125	150599	1	-1	102299	101499
11	M	38	9038	16	868494926	4130800	2059599	1	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	900241	1029	158799	1	-1	101799	?
10	M	13	8593	-1	666177726	11040407	2058399	4	3080	172799	20201	102299	31.03.2021	1	MASS	9001	-1	900238	125	158799	3	-1	102299	?
10	M	40	8605	8605	674057226	4080000	2058699	4	3080	172799	10100	101699	31.10.2020	1	MASS	9001	-1	900238	125	158799	2	-1	101699	?
10	M	99	-1	-1	1020392026	11040407	2058399	4	3080	173099	20401	102199	31.07.2020	1	MASS	9000	0	900238	125	158799	-4	-1	102199	?
1	M	38	9038	-1	1043471226	4080000	2058699	4	3080	173099	20402	101799	30.06.2019	1	MASS	-2	-1	900225	1034	148199	2333,33	-1	101799	?
17	M	99	-1	-1	30764727026	4060100	2059099	4	3080	173099	20402	101799	31.01.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	101799	?
17	M	42	8611	4	1035816126	4130102	2113099	6	3080	173099	20402	101799	31.05.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	55	9055	8	29539224026	4130104	2922399	2	3080	173099	20402	101799	30.04.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	99	-1	-1	866954526	11040407	2058399	4	3080	172799	20402	101799	30.11.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
17	M	99	-1	-1	670277226	11040407	2058399	4	3080	173099	20202	102099	31.08.2021	1	MASS	9000	-1	-1	?	158799	-4	-1	102099	?
10	M	44	8646	5	959516026	4060100	2059099	4	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
18	M	42	8610	-1	924713426	11040407	2058399	4	3080	173099	20402	101799	30.04.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
13	M	42	6984	9	1166179326	4130900	2060699	2	3080	173099	20402	101799	31.08.2020	1	MASS	-2	-1	900244	1030	158799	2	-1	101799	?
10	M	54	1039	8213	999713326	11040407	2058399	4	3080	173099	20202	102099	31.03.2019	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
17	M	44	8615	-1	1016526226	11040407	2058399	4	3080	172799	20401	102199	31.03.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
1	M	54	6991	5	49165422042	4060100	2059099	4	3080	173099	20402	101799	30.04.2021	1	MASS	60001	-1	10601043	1034	148199	8850,4	-1	101799	?
10	M	70	9070	1	825452426	4130103	2919599	6	3080	173099	20402	101799	31.05.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	99	-1	-1	30068509026	4060100	2059099	4	3080	172799	20402	101799	31.07.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
17	M	16	8597	8597	663542926	11040407	2058399	4	3080	172799	20401	102199	30.11.2018	1	MASS	-2	-1	-1	?	151999	2	-1	102199	?
10	M	54	6991	3	29147155026	4130103	2919599	6	3080	173099	20401	102199	31.01.2020	1	MASS	-2	-1	900238	125	158799	1	-1	102199	?
10	M	40	8639	2	50307897042	11040393	2059199	1	3080	173099	20402	101799	31.05.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	99	-1	-1	30081491026	11040407	2058399	4	3080	172799	20402	101799	30.09.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
13	M	44	8644	-1	30780098026	11040393	2059199	6	3080	172799	20402	101799	31.07.2018	1	MASS	-2	-1	900244	1030	148199	1	-1	101799	?
10	M	67	1790	-1	1037084326	4130900	2060699	2	3080	173099	20402	101799	28.02.2019	1	MASS	-2	-1	900238	125	148199	3	-1	101799	?
10	M	42	8618	-1	1021919626	11040407	2058399	4	3080	173099	20402	101799	30.04.2020	1	MASS	9001	-1	900238	125	158799	2	-1	101799	?
10	M	52	8619	3	30318674026	4130800	2059599	1	3080	173099	20402	101799	30.04.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	38	9038	38	1114262626	4130900	2060699	2	3080	173099	20402	101799	30.04.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
1	M	44	8644	71	30721324026	11040393	2059199	1	3080	173099	20402	101799	31.05.2020	1	MASS	-2	-1	5000012	1865	158799	2500	-1	101799	?
18	M	42	8610	14	770503326	11040407	2058399	4	3080	173099	20402	101799	30.06.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	99	-1	-1	661271726	11040407	2058399	4	3080	172799	20202	102099	30.04.2021	1	MASS	9000	-1	900238	125	158799	-8	-1	102099	?
10	M	38	9038	-1	29614816026	4130104	2922399	2	3080	173099	20402	101799	31.08.2020	1	MASS	-2	-1	900238	125	158799	2	-1	101799	?
10	M	38	9038	53	56805905042	4130800	2059599	1	3080	173099	20402	101799	31.08.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	54	8622	-1	1010592026	11040407	2058399	4	3080	172799	20402	101799	31.03.2019	1	MASS	-2	-1	900238	125	148199	3	-1	101799	?
10	M	52	8619	8619	1075562926	11040407	2058399	4	3080	172799	20402	101799	31.10.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	38	9038	1665	31607912026	4130800	2059599	1	3080	173099	20402	101799	30.09.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	38	9038	-1	1042286126	11040407	2058399	4	3080	173099	20402	101799	30.11.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	42	6984	4	983348326	11040407	2058399	4	3080	173099	20402	101799	31.01.2021	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
17	M	52	5221	-1	30745500026	11040407	2058399	4	3080	172799	20202	102099	30.11.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
11	M	13	8595	-1	830833126	4130900	2060699	2	3080	173099	20402	101799	31.05.2018	1	MASS	-2	-1	900241	1029	148199	1	-1	101799	?
10	M	99	-1	-1	956139626	11040407	2058399	4	3080	173099	20402	101799	31.03.2021	1	MASS	9000	-1	900238	125	158799	-6	-1	101799	?
10	M	13	8595	-1	666268626	4080000	2058699	4	3080	172799	20202	102099	31.07.2020	1	MASS	9001	-1	900238	125	158799	2	-1	102099	?
17	M	99	-1	-1	1069135026	11040407	2058399	4	3080	173099	20401	102199	31.03.2021	1	MASS	9000	-1	-1	?	158799	-2	-1	102199	?
17	M	40	8604	2	978327626	4060100	2059099	4	3080	173099	20402	101799	31.08.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	44	8646	8	31001961026	4130800	2059599	1	3080	173099	20402	101799	30.06.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	40	8606	54	1051114126	11040407	2058399	4	3080	173099	20402	101799	30.09.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	54	8624	0	1182450426	4080000	2058699	4	3080	173099	20202	102099	31.08.2019	1	MASS	-2	-1	900238	125	152299	1	-1	102099	102599
10	M	70	8636	160	1066441126	4130200	2058599	6	3080	173099	20402	101799	31.03.2019	1	MASS	-2	-1	900238	125	148199	2	-1	101799	?
10	M	70	8635	3	29635404026	4130104	2922399	2	3080	173099	20401	102199	30.09.2020	1	MASS	-2	-1	900238	125	158799	1	-1	102199	?
10	M	40	17	-1	31731266026	4060100	2059099	4	3080	173099	20402	101799	28.02.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
16	M	99	-1	-1	672555726	4080000	2058699	4	3080	173099	20401	102199	30.06.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	102199	?
17	M	13	8596	0	1075383826	11040407	2058399	4	3080	172799	20402	101799	31.10.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	40	8606	-1	666543226	4060100	2059099	4	3080	173099	20201	102299	30.06.2019	1	MASS	-2	-1	-1	?	150599	1	-1	102299	?
17	M	13	8594	-1	1024854526	11040407	2058399	4	3080	172799	20401	102199	30.04.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	16	8598	8598	1163110126	4060100	2059099	4	3080	173099	20402	101799	30.11.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	13	9013	10	993805226	4080000	2058699	4	3080	173099	20401	102199	29.02.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
17	M	42	9042	9042	955082126	11040407	2058399	4	3080	172799	20402	101799	30.09.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	42	8612	-1	1039299826	11040407	2058399	4	3080	173099	20402	101799	31.05.2020	1	MASS	9001	-1	900238	125	158799	5	-1	101799	?
10	M	16	8597	8597	1158997926	11040407	2058399	4	3080	173099	20402	101799	30.04.2019	1	MASS	-2	-1	900238	125	148199	2	-1	101799	?
17	M	54	8621	8621	1007061826	11040407	2058399	4	3080	172799	20401	102199	31.08.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	44	8644	6	32495828026	4060100	2059099	4	3080	173099	20402	101799	30.09.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	67	8634	525	920271926	11040407	2058399	4	3080	172799	20402	101799	31.07.2021	1	MASS	9001	-1	900238	125	158799	2	-1	101799	?
17	M	52	8619	19	891547026	4130104	2922399	2	3080	173099	20402	101799	31.07.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	44	8616	72	52650662042	11040393	2059199	1	3080	173099	20402	101799	31.08.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	99	-1	-1	892070226	11040407	2058399	4	3080	172799	20402	101799	30.04.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
13	M	42	6984	6984	931622426	11040407	2058399	4	3080	173099	20402	101799	30.06.2019	1	MASS	-2	-1	900244	1030	148199	1	-1	101799	?
10	M	38	9038	-1	31299887026	11040393	2059199	1	3080	172799	20402	101799	30.04.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
18	M	52	5230	10	1446343663015612236	4060100	2059099	4	3080	173099	20402	101799	31.01.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	38	9038	38	1277885826	4130800	2059599	1	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	52	8590	-1	1113628826	11040407	2058399	4	3080	172799	20402	101799	31.07.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	42	9042	3	31703845026	4080000	2058699	4	3080	173099	20402	101799	30.06.2019	1	MASS	-2	-1	900238	125	148199	2	-1	101799	?
10	M	44	8646	71	879904526	4060100	2059099	4	3080	173099	20402	101799	29.02.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	40	8606	-1	669989926	11040407	2058399	4	3080	172799	20202	102099	30.06.2018	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
17	M	16	8598	8598	870164126	11040407	2058399	4	3080	173099	20402	101799	30.11.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	99	-1	-1	986579626	4060100	2059099	4	3080	172799	20401	102199	30.06.2020	1	MASS	9000	0	900238	125	158799	-1	-1	102199	?
17	M	99	-1	-1	813388326	4060100	2059099	4	3080	173099	20402	101799	31.05.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	101799	?
10	M	54	8621	10	1026472426	4060100	2059099	4	3080	173099	20402	101799	31.07.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
1	M	42	8611	10	796789426	4130800	2059599	2	3080	173099	20402	101799	31.07.2021	1	MASS	-2	-1	10601020	1865	158799	2161,25	-1	101799	?
17	M	44	8047	-1	29513476026	4060100	2059099	4	3080	173099	20402	101799	31.12.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	44	8047	74	29497327026	4060100	2059099	4	3080	173099	20402	101799	31.03.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	99	-1	-1	29145991026	4060100	2059099	4	3080	173099	20202	102099	31.05.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	102099	?
17	M	42	8614	1	794300926	11040407	2058399	4	3080	173099	20402	101799	31.10.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	54	8623	6	32198227026	4130104	2922399	2	3080	173099	20402	101799	30.04.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
13	M	52	5221	8	1134565526	4130500	2058999	6	3080	173099	20402	101799	31.10.2019	1	MASS	-2	-1	900244	1030	148199	1	-1	101799	?
17	M	52	5221	-1	916314826	11040393	2059199	1	3080	172799	20402	101799	31.10.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	99	-1	-1	865273626	11040407	2058399	4	3080	172799	20401	102199	31.03.2020	1	MASS	9000	0	-1	?	158799	-1	-1	102199	?
17	M	55	9055	-1	876613126	11040407	2058399	4	3080	172799	20401	102199	31.08.2018	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	16	7003	28	54549738042	4130800	2059599	1	3080	173099	20402	101799	31.10.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	40	-1	-1	1163563726	4080000	2058699	4	3080	173099	20202	102099	30.04.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102099	?
10	M	99	-1	-1	1035560326	4080000	2058699	4	3080	173099	20402	101799	30.04.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	99	-1	-1	1118962826	4060100	2059099	4	3080	173099	20202	102099	30.06.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	102099	?
10	M	40	8609	-1	1431499564537974242	4080000	2058699	4	3080	173099	20201	102299	29.02.2020	1	MASS	9001	-1	900238	125	158799	2	-1	102299	?
10	M	44	8644	8644	1018144326	4060100	2059099	4	3080	172799	20202	102099	29.02.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102099	?
10	M	13	8595	-1	661018826	11040407	2058399	4	3080	172799	20202	102099	30.09.2019	1	MASS	-2	-1	900238	125	152299	2	-1	102099	?
17	M	67	5940	5940	1048377126	11040407	2058399	4	3080	172799	20402	101799	31.05.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	18	8586	2	1022720926	11040407	2058399	4	3080	173099	20402	101799	31.05.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	16	8599	8599	1397632390201395782	11040407	2058399	4	3080	172799	20202	102099	31.05.2020	1	MASS	9001	-1	900238	125	158799	11	-1	102099	?
10	M	55	8617	-1	1145620326	4130900	2060699	2	3080	173099	20402	101799	31.03.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	55	9056	-1	29150501026	4060100	2059099	4	3080	173099	20402	101799	31.07.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	18	8603	9	56804029042	4130101	2060599	6	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	13	8594	4	851479226	4130104	2922399	2	3080	173099	20402	101799	31.07.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	38	9038	18	50387985042	4080000	2058699	4	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	42	6984	12	1084061526	4130104	2922399	2	3080	173099	20402	101799	29.02.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	99	-1	-1	933238726	11040407	2058399	4	3080	172799	20402	101799	31.07.2021	1	MASS	9000	-1	900238	125	158799	-3	-1	101799	?
17	M	44	8616	8	56270090042	11040393	2059199	1	3080	173099	20402	101799	31.01.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	99	-1	-1	807488126	4060100	2059099	4	3080	173099	20402	101799	30.11.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
17	M	55	8617	6	1000488626	11040393	2059199	6	3080	173099	20402	101799	28.02.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	52	8590	-1	865007026	11040393	2059199	1	3080	172799	20402	101799	30.09.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	99	-1	-1	1125147526	4080000	2058699	4	3080	173099	20300	101899	28.02.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	101899	?
10	M	99	-1	-1	30891822026	4080000	2058699	4	3080	173099	20402	101799	30.04.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	52	8619	833	952856026	11040407	2058399	4	3080	173099	20402	101799	31.08.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	40	8639	-1	1268021726	11040407	2058399	4	3080	172799	20402	101799	30.09.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	52	5230	-1	1128659926	11040393	2059199	1	3080	172799	20402	101799	31.10.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
11	M	18	8600	0	672234726	11040407	2058399	4	3080	173099	20201	102299	31.01.2018	1	MASS	-2	-1	900241	1029	150599	1	-1	102299	?
10	M	13	8594	-1	671139926	11040407	2058399	4	3080	172799	20402	101799	31.10.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	52	5221	553	664810026	11040407	2058399	4	3080	172799	20202	102099	30.06.2019	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
10	M	42	8611	-1	952074626	11040407	2058399	4	3080	172799	20202	102099	31.03.2019	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
17	M	70	8636	-1	671243526	11040407	2058399	4	3080	172799	20202	102099	31.01.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
17	M	18	8586	17	1255167826	4130104	2922399	2	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	44	8616	3	28893124026	4080000	2058699	4	3080	173099	20402	101799	31.05.2021	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	55	8629	1	31332727026	4130104	2922399	2	3080	173099	20402	101799	30.06.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	16	8597	8597	665558426	11040407	2058399	4	3080	173099	20201	102299	31.05.2021	1	MASS	9001	-1	900238	125	158799	5	-1	102299	?
17	M	38	9038	0	49112985042	4080000	2058699	4	3080	173099	20402	101799	28.02.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	54	1039	1	30949392026	4130800	2059599	1	3080	173099	20402	101799	31.05.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	52	8579	23	1054350526	11040407	2058399	4	3080	172799	20401	102199	31.03.2019	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	99	-1	-1	952400926	11040407	2058399	4	3080	172799	20402	101799	30.04.2020	1	MASS	9000	0	900238	125	158799	-4	-1	101799	?
13	M	99	-1	-1	29988865026	4080000	2058699	4	3080	173099	20402	101799	31.05.2020	1	MASS	9000	0	900244	1030	158799	-20	-1	101799	?
17	M	54	8621	7	1235459326	11040407	2058399	4	3080	173099	20402	101799	29.02.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	55	9055	-1	857465426	4080000	2058699	4	3080	172799	20202	102099	31.08.2019	1	MASS	-2	-1	900238	125	152299	1	-1	102099	102699
10	M	40	17	3	31423706026	11040393	2059199	2	3080	173099	20402	101799	31.07.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	55	8638	-1	661804926	4080000	2058699	4	3080	172799	20202	102099	31.01.2019	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
17	M	55	9055	26	52829095042	4130101	2060599	6	3080	173099	20402	101799	31.08.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	13	9013	-1	923179426	11040407	2058399	4	3080	173099	20402	101799	31.05.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	16	7003	7003	661819226	4060100	2059099	4	3080	173099	20202	102099	31.07.2019	1	MASS	-2	-1	-1	?	152299	1	-1	102099	100299
10	M	16	7003	4	847054026	4130800	2059599	1	3080	173099	20402	101799	31.10.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	67	8634	525	1049044826	11040407	2058399	4	3080	173099	20402	101799	28.02.2021	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	44	8644	8644	1019675626	4080000	2058699	4	3080	173099	20402	101799	31.03.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	99	-1	-1	1043996026	11040407	2058399	4	3080	173099	20402	101799	30.09.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	55	8626	-1	30394511026	11040393	2059199	1	3080	172799	20402	101799	28.02.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	42	8612	2	811554826	4130800	2059599	1	3080	173099	20402	101799	31.05.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	55	9055	28	943804426	4130800	2059599	1	3080	173099	20402	101799	30.11.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	99	-1	-1	1270322826	4060100	2059099	4	3080	173099	20402	101799	31.01.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	13	9013	0	666299226	11040407	2058399	4	3080	173099	20202	102099	31.07.2018	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
17	M	42	8618	-1	981104326	4130900	2060699	2	3080	172799	20402	101799	31.01.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	42	8610	-1	764814426	11040407	2058399	4	3080	172799	20402	101799	31.05.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	99	-1	-1	672685426	4060100	2059099	4	3080	173099	20401	102199	31.07.2020	1	MASS	9000	0	900238	125	158799	-1	-1	102199	?
10	M	54	8621	8621	665892426	11040407	2058399	4	3080	172799	20201	102299	31.07.2020	1	MASS	9001	-1	900238	125	158799	3	-1	102299	?
11	M	42	8610	23	842819426	4130800	2059599	2	3080	173099	20402	101799	31.08.2021	1	MASS	-2	-1	900241	1029	158799	1	-1	101799	?
17	M	40	8605	-1	848075226	4060100	2059099	4	3080	172799	20402	101799	30.11.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
1	M	13	9013	-1	954402126	11040407	2058399	4	3080	173099	20402	101799	30.09.2018	1	MASS	-2	-1	900225	1034	148199	4985,13	-1	101799	?
17	M	40	8605	1	664728226	11040407	2058399	4	3080	173099	20401	102199	30.06.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	99	-1	-1	30736748026	4060100	2059099	4	3080	172799	20402	101799	31.01.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	101799	?
18	M	40	8639	4	923177126	11040393	2059199	6	3080	173099	20401	102199	31.03.2020	1	MASS	-2	-1	-1	?	158799	1	-1	102199	?
